"season","round.roundNumber","match.name","match.homeTeamId","match.awayTeamId","del_position","del_defense","del_offense","del_winning","home_win"
2015,3,"Collingwood Vs St Kilda","CD_T40","CD_T130",-0.222222222222222,0.222222222222222,-0.166666666666667,0,1
2015,3,"Carlton Vs Essendon","CD_T30","CD_T50",-0.277777777777778,-0.5,-0.333333333333333,-1,0
2015,3,"Adelaide Crows Vs Melbourne","CD_T10","CD_T90",0.666666666666667,0.611111111111111,0.777777777777778,1,1
2015,3,"Sydney Swans Vs GWS Giants","CD_T160","CD_T1010",0.0555555555555556,0.0555555555555556,0.0555555555555556,0,1
2015,3,"North Melbourne Vs Port Adelaide","CD_T100","CD_T110",0.277777777777778,-0.388888888888889,0.5,1,0
2015,3,"Brisbane Lions Vs Richmond","CD_T20","CD_T120",-0.444444444444444,-0.444444444444444,-0.222222222222222,-1,0
2015,3,"Hawthorn Vs Western Bulldogs","CD_T80","CD_T140",-0.0555555555555556,0.333333333333333,0.222222222222222,-1,1
2015,3,"Geelong Cats Vs Gold Coast Suns","CD_T70","CD_T1000",-0.222222222222222,0.277777777777778,0.222222222222222,0,1
2015,3,"West Coast Eagles Vs Fremantle","CD_T150","CD_T60",-0.166666666666667,-0.222222222222222,0.222222222222222,-1,0
2015,4,"Richmond Vs Melbourne","CD_T120","CD_T90",0.388888888888889,0.444444444444444,0.555555555555556,1,0
2015,4,"St Kilda Vs Carlton","CD_T130","CD_T30",0.166666666666667,0.0555555555555556,0.111111111111111,1,0
2015,4,"Essendon Vs Collingwood","CD_T50","CD_T40",-0.111111111111111,0.111111111111111,0.111111111111111,0,0
2015,4,"GWS Giants Vs Gold Coast Suns","CD_T1010","CD_T1000",0.5,0.388888888888889,0.0555555555555556,2,1
2015,4,"Port Adelaide Vs Hawthorn","CD_T110","CD_T80",-0.5,-0.333333333333333,-0.277777777777778,-1,1
2015,4,"Fremantle Vs Sydney Swans","CD_T60","CD_T160",-0.0555555555555556,-0.111111111111111,0.111111111111111,0,1
2015,4,"Brisbane Lions Vs West Coast Eagles","CD_T20","CD_T150",-0.444444444444444,-0.5,-0.944444444444444,-1,0
2015,4,"Geelong Cats Vs North Melbourne","CD_T70","CD_T100",-0.222222222222222,-0.0555555555555556,-0.444444444444444,0,0
2015,4,"Western Bulldogs Vs Adelaide Crows","CD_T140","CD_T10",-0.444444444444444,-0.611111111111111,-0.666666666666667,-1,1
2015,5,"Carlton Vs Collingwood","CD_T30","CD_T40",-0.611111111111111,-0.444444444444444,0.166666666666667,-2,0
2015,5,"Richmond Vs Geelong Cats","CD_T120","CD_T70",0.388888888888889,0.5,-0.111111111111111,1,0
2015,5,"Sydney Swans Vs Western Bulldogs","CD_T160","CD_T140",0.111111111111111,0.555555555555556,-0.5,0,0
2015,5,"Gold Coast Suns Vs Brisbane Lions","CD_T1000","CD_T20",0.0555555555555556,0.0555555555555556,0.277777777777778,0,1
2015,5,"North Melbourne Vs Hawthorn","CD_T100","CD_T80",-0.166666666666667,-0.555555555555556,-0.166666666666667,0,0
2015,5,"West Coast Eagles Vs GWS Giants","CD_T150","CD_T1010",-0.333333333333333,-0.0555555555555556,0.166666666666667,-1,1
2015,5,"Melbourne Vs Fremantle","CD_T90","CD_T60",-0.611111111111111,-0.388888888888889,-0.388888888888889,-2,0
2015,5,"St Kilda Vs Essendon","CD_T130","CD_T50",-0.222222222222222,-0.555555555555556,0.0555555555555556,-1,0
2015,5,"Adelaide Crows Vs Port Adelaide","CD_T10","CD_T110",0.444444444444444,0.5,0.444444444444444,1,0
2015,6,"Collingwood Vs Geelong Cats","CD_T40","CD_T70",0.666666666666667,0.611111111111111,0.611111111111111,2,0
2015,6,"North Melbourne Vs Richmond","CD_T100","CD_T120",-0.0555555555555556,-0.444444444444444,0.166666666666667,0,1
2015,6,"Western Bulldogs Vs St Kilda","CD_T140","CD_T130",0.722222222222222,0.361111111111111,0.277777777777778,3,0
2015,6,"GWS Giants Vs Hawthorn","CD_T1010","CD_T80",-0.222222222222222,-0.222222222222222,-0.555555555555556,0,1
2015,6,"Gold Coast Suns Vs Adelaide Crows","CD_T1000","CD_T10",-0.444444444444444,-0.25,-0.277777777777778,-2,0
2015,6,"Melbourne Vs Sydney Swans","CD_T90","CD_T160",-0.388888888888889,-0.444444444444444,-0.222222222222222,-1,0
2015,6,"Fremantle Vs Essendon","CD_T60","CD_T50",0.444444444444444,0.277777777777778,0.722222222222222,2,1
2015,6,"Carlton Vs Brisbane Lions","CD_T30","CD_T20",0.0555555555555556,0.0555555555555556,0.222222222222222,1,0
2015,6,"Port Adelaide Vs West Coast Eagles","CD_T110","CD_T150",-0.277777777777778,-0.388888888888889,-0.333333333333333,0,0
2015,7,"Essendon Vs North Melbourne","CD_T50","CD_T100",-0.111111111111111,0.277777777777778,-0.722222222222222,0,0
2015,7,"Adelaide Crows Vs St Kilda","CD_T10","CD_T130",0.5,0.277777777777778,0.166666666666667,1,1
2015,7,"Hawthorn Vs Melbourne","CD_T80","CD_T90",0.388888888888889,0.361111111111111,0.888888888888889,1,1
2015,7,"Carlton Vs GWS Giants","CD_T30","CD_T1010",-0.611111111111111,-0.25,-0.527777777777778,-2,0
2015,7,"Sydney Swans Vs Geelong Cats","CD_T160","CD_T70",0.444444444444444,0.277777777777778,0.111111111111111,0,1
2015,7,"West Coast Eagles Vs Gold Coast Suns","CD_T150","CD_T1000",0.777777777777778,0.666666666666667,0.611111111111111,3,1
2015,7,"Western Bulldogs Vs Fremantle","CD_T140","CD_T60",-0.333333333333333,-0.444444444444444,-0.277777777777778,-2,0
2015,7,"Richmond Vs Collingwood","CD_T120","CD_T40",-0.555555555555556,-0.222222222222222,-0.472222222222222,-2,1
2015,7,"Brisbane Lions Vs Port Adelaide","CD_T20","CD_T110",-0.444444444444444,-0.222222222222222,-0.5,-2,1
2015,8,"Geelong Cats Vs Carlton","CD_T70","CD_T30",0.277777777777778,0.5,0.194444444444444,2,1
2015,8,"St Kilda Vs West Coast Eagles","CD_T130","CD_T150",-0.666666666666667,-0.944444444444444,-0.611111111111111,-3,0
2015,8,"GWS Giants Vs Adelaide Crows","CD_T1010","CD_T10",-0.0555555555555556,0.0555555555555556,0.111111111111111,0,1
2015,8,"Gold Coast Suns Vs Collingwood","CD_T1000","CD_T40",-0.555555555555556,-0.777777777777778,-0.611111111111111,-2,0
2015,8,"Hawthorn Vs Sydney Swans","CD_T80","CD_T160",-0.166666666666667,-0.0555555555555556,0.444444444444444,0,0
2015,8,"Fremantle Vs North Melbourne","CD_T60","CD_T100",0.444444444444444,0.555555555555556,0.138888888888889,2,1
2015,8,"Essendon Vs Brisbane Lions","CD_T50","CD_T20",0.277777777777778,0.5,0.0555555555555556,0,1
2015,8,"Melbourne Vs Western Bulldogs","CD_T90","CD_T140",-0.388888888888889,-0.166666666666667,-0.361111111111111,-1,1
2015,8,"Port Adelaide Vs Richmond","CD_T110","CD_T120",-0.111111111111111,-0.277777777777778,0.138888888888889,1,0
2015,9,"Sydney Swans Vs Carlton","CD_T160","CD_T30",0.833333333333333,0.833333333333333,0.388888888888889,2,1
2015,9,"Hawthorn Vs Gold Coast Suns","CD_T80","CD_T1000",0.555555555555556,0.638888888888889,0.833333333333333,1,1
2015,9,"Melbourne Vs Port Adelaide","CD_T90","CD_T110",-0.0555555555555556,-0.166666666666667,-0.277777777777778,0,0
2015,9,"Western Bulldogs Vs GWS Giants","CD_T140","CD_T1010",-0.388888888888889,-0.166666666666667,-0.277777777777778,-2,1
2015,9,"Richmond Vs Essendon","CD_T120","CD_T50",0.0555555555555556,-0.194444444444444,-0.222222222222222,0,1
2015,9,"Adelaide Crows Vs Fremantle","CD_T10","CD_T60",-0.277777777777778,-0.666666666666667,-0.0555555555555556,-3,0
2015,9,"Brisbane Lions Vs St Kilda","CD_T20","CD_T130",-0.0555555555555556,0.0555555555555556,-0.222222222222222,1,0
2015,9,"Collingwood Vs North Melbourne","CD_T40","CD_T100",0.388888888888889,0.444444444444444,0.333333333333333,0,1
2015,9,"West Coast Eagles Vs Geelong Cats","CD_T150","CD_T70",0.444444444444444,0.333333333333333,0.333333333333333,2,1
2015,10,"Fremantle Vs Richmond","CD_T60","CD_T120",0.388888888888889,0.166666666666667,0.611111111111111,2,0
2015,10,"Carlton Vs Adelaide Crows","CD_T30","CD_T10",-0.611111111111111,-0.388888888888889,-0.666666666666667,-2,0
2015,10,"Gold Coast Suns Vs Sydney Swans","CD_T1000","CD_T160",-0.777777777777778,-0.722222222222222,-0.611111111111111,-3,0
2015,10,"Essendon Vs Geelong Cats","CD_T50","CD_T70",0.111111111111111,0.111111111111111,-0.222222222222222,-1,0
2015,10,"Port Adelaide Vs Western Bulldogs","CD_T110","CD_T140",-0.111111111111111,0.222222222222222,-0.166666666666667,0,1
2015,10,"GWS Giants Vs Brisbane Lions","CD_T1010","CD_T20",0.611111111111111,0.0555555555555556,0.333333333333333,1,1
2015,10,"North Melbourne Vs West Coast Eagles","CD_T100","CD_T150",-0.611111111111111,-0.777777777777778,-0.611111111111111,-3,1
2015,10,"St Kilda Vs Hawthorn","CD_T130","CD_T80",-0.444444444444444,-0.555555555555556,-0.388888888888889,-1,0
2015,10,"Melbourne Vs Collingwood","CD_T90","CD_T40",-0.611111111111111,-0.5,-0.777777777777778,-2,0
2015,11,"Port Adelaide Vs Geelong Cats","CD_T110","CD_T70",0.0555555555555556,0.111111111111111,-0.5,-1,0
2015,11,"Gold Coast Suns Vs Fremantle","CD_T1000","CD_T60",-0.944444444444444,-0.833333333333333,-0.555555555555556,-4,0
2015,11,"West Coast Eagles Vs Essendon","CD_T150","CD_T50",0.555555555555556,0.388888888888889,0.722222222222222,3,1
2015,11,"North Melbourne Vs Sydney Swans","CD_T100","CD_T160",-0.555555555555556,-0.611111111111111,-0.194444444444444,-2,0
2015,11,"Collingwood Vs GWS Giants","CD_T40","CD_T1010",0.0555555555555556,-0.111111111111111,-0.0555555555555556,-1,1
2015,11,"St Kilda Vs Melbourne","CD_T130","CD_T90",0.0555555555555556,-0.0555555555555556,0.333333333333333,1,1
2015,12,"Adelaide Crows Vs Hawthorn","CD_T10","CD_T80",-0.0555555555555556,-0.277777777777778,-0.388888888888889,0,0
2015,12,"Richmond Vs West Coast Eagles","CD_T120","CD_T150",-0.277777777777778,0.0555555555555556,-0.666666666666667,0,0
2015,12,"Carlton Vs Port Adelaide","CD_T30","CD_T110",-0.444444444444444,-0.388888888888889,-0.444444444444444,-2,1
2015,12,"GWS Giants Vs North Melbourne","CD_T1010","CD_T100",0.388888888888889,0.111111111111111,0.277777777777778,1,0
2015,12,"Western Bulldogs Vs Brisbane Lions","CD_T140","CD_T20",0.277777777777778,0.111111111111111,-0.0555555555555556,-1,1
2015,12,"Geelong Cats Vs Melbourne","CD_T70","CD_T90",0.333333333333333,0.361111111111111,0.444444444444444,2,0
2015,13,"Fremantle Vs Collingwood","CD_T60","CD_T40",0.166666666666667,0.222222222222222,-0.666666666666667,0,1
2015,13,"Sydney Swans Vs Richmond","CD_T160","CD_T120",0.277777777777778,0.0555555555555556,0.222222222222222,1,0
2015,13,"Hawthorn Vs Essendon","CD_T80","CD_T50",0.444444444444444,0.222222222222222,0.5,3,1
2015,13,"Brisbane Lions Vs Adelaide Crows","CD_T20","CD_T10",-0.555555555555556,-0.388888888888889,-0.194444444444444,-1,0
2015,13,"St Kilda Vs Western Bulldogs","CD_T130","CD_T140",-0.277777777777778,-0.333333333333333,-0.111111111111111,0,0
2015,13,"Carlton Vs Gold Coast Suns","CD_T30","CD_T1000",0.111111111111111,-0.388888888888889,0.305555555555556,1,1
2015,14,"Sydney Swans Vs Port Adelaide","CD_T160","CD_T110",0.5,0.194444444444444,-0.0833333333333333,2,1
2015,14,"Collingwood Vs Hawthorn","CD_T40","CD_T80",-0.0555555555555556,-0.333333333333333,-0.0555555555555556,0,0
2015,14,"Richmond Vs GWS Giants","CD_T120","CD_T1010",0.166666666666667,0.666666666666667,0.166666666666667,2,1
2015,14,"Gold Coast Suns Vs North Melbourne","CD_T1000","CD_T100",-0.388888888888889,-0.111111111111111,-0.611111111111111,-2,1
2015,14,"Western Bulldogs Vs Carlton","CD_T140","CD_T30",0.444444444444444,0.444444444444444,0.25,1,1
2015,14,"Melbourne Vs West Coast Eagles","CD_T90","CD_T150",-0.722222222222222,-0.777777777777778,-0.222222222222222,-2,0
2015,14,"Essendon Vs St Kilda","CD_T50","CD_T130",0.0555555555555556,-0.166666666666667,-0.222222222222222,-1,0
2015,14,"Fremantle Vs Brisbane Lions","CD_T60","CD_T20",0.888888888888889,0.805555555555556,-0.0555555555555556,4,1
2015,15,"Port Adelaide Vs Collingwood","CD_T110","CD_T40",-0.388888888888889,-0.111111111111111,-0.166666666666667,-1,1
2015,15,"Richmond Vs Carlton","CD_T120","CD_T30",0.555555555555556,0.222222222222222,-0.222222222222222,2,1
2015,15,"Essendon Vs Melbourne","CD_T50","CD_T90",0.0555555555555556,-0.111111111111111,-0.5,-1,1
2015,15,"Western Bulldogs Vs Gold Coast Suns","CD_T140","CD_T1000",0.555555555555556,0.166666666666667,0.222222222222222,3,1
2015,15,"North Melbourne Vs Geelong Cats","CD_T100","CD_T70",-0.0555555555555556,-0.666666666666667,0.277777777777778,-1,1
2015,15,"West Coast Eagles Vs Adelaide Crows","CD_T150","CD_T10",0.333333333333333,0.111111111111111,0.722222222222222,2,1
2015,15,"GWS Giants Vs St Kilda","CD_T1010","CD_T130",0.222222222222222,-0.277777777777778,-0.444444444444444,-2,1
2015,15,"Hawthorn Vs Fremantle","CD_T80","CD_T60",-0.166666666666667,-0.333333333333333,0.722222222222222,1,1
2015,15,"Brisbane Lions Vs Sydney Swans","CD_T20","CD_T160",-0.833333333333333,-0.611111111111111,-0.555555555555556,-4,0
2015,16,"North Melbourne Vs Essendon","CD_T100","CD_T50",0.222222222222222,0.277777777777778,0.777777777777778,2,1
2015,16,"Geelong Cats Vs Western Bulldogs","CD_T70","CD_T140",-0.277777777777778,-0.333333333333333,-0.583333333333333,-2,1
2015,16,"Gold Coast Suns Vs GWS Giants","CD_T1000","CD_T1010",-0.5,0.333333333333333,0.111111111111111,-1,0
2015,16,"Collingwood Vs West Coast Eagles","CD_T40","CD_T150",-0.277777777777778,-0.5,-0.277777777777778,-2,0
2015,16,"Sydney Swans Vs Hawthorn","CD_T160","CD_T80",0.0555555555555556,-0.111111111111111,-0.277777777777778,-1,0
2015,16,"Fremantle Vs Carlton","CD_T60","CD_T30",0.833333333333333,0.222222222222222,-0.138888888888889,1,1
2015,16,"Melbourne Vs Brisbane Lions","CD_T90","CD_T20",0.166666666666667,0.166666666666667,0.5,1,1
2015,16,"Port Adelaide Vs Adelaide Crows","CD_T110","CD_T10",-0.166666666666667,-0.166666666666667,0.444444444444444,0,0
2015,16,"St Kilda Vs Richmond","CD_T130","CD_T120",-0.444444444444444,-0.0555555555555556,0.277777777777778,-2,0
2015,17,"Carlton Vs Hawthorn","CD_T30","CD_T80",-0.722222222222222,-0.222222222222222,-0.388888888888889,-3,0
2015,17,"GWS Giants Vs Geelong Cats","CD_T1010","CD_T70",0.222222222222222,-0.111111111111111,0.388888888888889,-1,0
2015,17,"Adelaide Crows Vs Gold Coast Suns","CD_T10","CD_T1000",0.5,-0.333333333333333,0.166666666666667,2,1
2015,17,"Richmond Vs Fremantle","CD_T120","CD_T60",-0.222222222222222,-0.388888888888889,0.444444444444444,0,0
2015,17,"Essendon Vs Port Adelaide","CD_T50","CD_T110",-0.111111111111111,-0.111111111111111,-0.555555555555556,0,0
2015,17,"Brisbane Lions Vs North Melbourne","CD_T20","CD_T100",-0.444444444444444,-0.5,-0.611111111111111,-3,0
2015,17,"Western Bulldogs Vs Collingwood","CD_T140","CD_T40",0.166666666666667,0.111111111111111,0.666666666666667,3,1
2015,17,"Melbourne Vs St Kilda","CD_T90","CD_T130",-0.111111111111111,-0.166666666666667,-0.222222222222222,0,0
2015,17,"West Coast Eagles Vs Sydney Swans","CD_T150","CD_T160",0.111111111111111,0.666666666666667,0.611111111111111,2,1
2015,18,"Hawthorn Vs Richmond","CD_T80","CD_T120",0.111111111111111,0.25,0.277777777777778,1,0
2015,18,"Geelong Cats Vs Brisbane Lions","CD_T70","CD_T20",0.444444444444444,0.611111111111111,-0.111111111111111,3,1
2015,18,"Collingwood Vs Melbourne","CD_T40","CD_T90",0.222222222222222,-0.527777777777778,0.277777777777778,-2,0
2015,18,"Sydney Swans Vs Adelaide Crows","CD_T160","CD_T10",0.166666666666667,-0.166666666666667,-0.444444444444444,-1,1
2015,18,"Carlton Vs North Melbourne","CD_T30","CD_T100",-0.444444444444444,-0.5,-0.444444444444444,-3,0
2015,18,"Gold Coast Suns Vs West Coast Eagles","CD_T1000","CD_T150",-0.833333333333333,-0.833333333333333,-0.0555555555555556,-4,0
2015,18,"Port Adelaide Vs St Kilda","CD_T110","CD_T130",0.0555555555555556,-0.222222222222222,-0.222222222222222,0,1
2015,18,"Essendon Vs Western Bulldogs","CD_T50","CD_T140",-0.444444444444444,-0.555555555555556,-0.111111111111111,-3,0
2015,18,"Fremantle Vs GWS Giants","CD_T60","CD_T1010",0.444444444444444,-0.388888888888889,0.222222222222222,2,1
2015,19,"Adelaide Crows Vs Richmond","CD_T10","CD_T120",-0.166666666666667,-0.666666666666667,0.166666666666667,-1,1
2015,19,"Collingwood Vs Carlton","CD_T40","CD_T30",0.277777777777778,0.166666666666667,0.222222222222222,0,1
2015,19,"Western Bulldogs Vs Port Adelaide","CD_T140","CD_T110",0.388888888888889,0.444444444444444,-0.0555555555555556,1,1
2015,19,"Brisbane Lions Vs Gold Coast Suns","CD_T20","CD_T1000",-0.0555555555555556,0.277777777777778,-0.666666666666667,-1,0
2015,19,"Geelong Cats Vs Sydney Swans","CD_T70","CD_T160",-0.222222222222222,0.666666666666667,-0.333333333333333,0,1
2015,19,"West Coast Eagles Vs Hawthorn","CD_T150","CD_T80",0.0555555555555556,-0.166666666666667,-0.0555555555555556,0,0
2015,19,"Melbourne Vs North Melbourne","CD_T90","CD_T100",-0.388888888888889,0.166666666666667,-0.722222222222222,-2,0
2015,19,"GWS Giants Vs Essendon","CD_T1010","CD_T50",0.277777777777778,0.555555555555556,0.111111111111111,1,1
2015,19,"St Kilda Vs Fremantle","CD_T130","CD_T60",-0.666666666666667,-0.166666666666667,0.166666666666667,-2,0
2015,20,"Sydney Swans Vs Collingwood","CD_T160","CD_T40",0.333333333333333,-0.0555555555555556,-0.111111111111111,1,1
2015,20,"Essendon Vs Adelaide Crows","CD_T50","CD_T10",-0.333333333333333,0.0555555555555556,-0.5,-2,0
2015,20,"North Melbourne Vs St Kilda","CD_T100","CD_T130",0.388888888888889,0.444444444444444,0.777777777777778,4,1
2015,20,"Port Adelaide Vs GWS Giants","CD_T110","CD_T1010",-0.111111111111111,-0.5,0.222222222222222,0,1
2015,20,"Geelong Cats Vs Hawthorn","CD_T70","CD_T80",-0.277777777777778,-0.277777777777778,-0.388888888888889,0,0
2015,20,"Brisbane Lions Vs Carlton","CD_T20","CD_T30",-0.0555555555555556,0.277777777777778,0.0555555555555556,0,1
2015,20,"Richmond Vs Gold Coast Suns","CD_T120","CD_T1000",0.5,0.611111111111111,-0.277777777777778,2,1
2015,20,"Western Bulldogs Vs Melbourne","CD_T140","CD_T90",0.555555555555556,0.305555555555556,0.666666666666667,2,1
2015,20,"Fremantle Vs West Coast Eagles","CD_T60","CD_T150",0.0555555555555556,0.0833333333333333,-0.277777777777778,1,0
2015,21,"Hawthorn Vs Port Adelaide","CD_T80","CD_T110",0.5,0.722222222222222,0.222222222222222,1,0
2015,21,"Collingwood Vs Richmond","CD_T40","CD_T120",-0.277777777777778,-0.333333333333333,-0.166666666666667,-2,0
2015,21,"GWS Giants Vs Sydney Swans","CD_T1010","CD_T160",-0.277777777777778,0.333333333333333,0.111111111111111,0,0
2015,21,"Gold Coast Suns Vs Essendon","CD_T1000","CD_T50",-0.0555555555555556,0.0555555555555556,0.361111111111111,1,1
2015,21,"St Kilda Vs Geelong Cats","CD_T130","CD_T70",-0.222222222222222,-0.444444444444444,-0.388888888888889,-3,0
2015,21,"Adelaide Crows Vs Brisbane Lions","CD_T10","CD_T20",0.5,0.222222222222222,0.555555555555556,3,1
2015,21,"North Melbourne Vs Fremantle","CD_T100","CD_T60",-0.333333333333333,0.166666666666667,0.222222222222222,1,1
2015,21,"Carlton Vs Melbourne","CD_T30","CD_T90",-0.222222222222222,-0.444444444444444,-0.0833333333333333,-2,1
2015,21,"West Coast Eagles Vs Western Bulldogs","CD_T150","CD_T140",0.111111111111111,-0.333333333333333,-0.222222222222222,-1,1
2015,22,"Geelong Cats Vs Collingwood","CD_T70","CD_T40",0.166666666666667,0.5,0.222222222222222,2,0
2015,22,"GWS Giants Vs Carlton","CD_T1010","CD_T30",0.333333333333333,0.388888888888889,0.0555555555555556,0,1
2015,22,"Hawthorn Vs Brisbane Lions","CD_T80","CD_T20",0.833333333333333,0.611111111111111,0.5,2,1
2015,22,"North Melbourne Vs Western Bulldogs","CD_T100","CD_T140",-0.0555555555555556,0.388888888888889,-0.111111111111111,1,0
2015,22,"Essendon Vs Richmond","CD_T50","CD_T120",-0.555555555555556,-0.944444444444444,-0.361111111111111,-3,0
2015,22,"Gold Coast Suns Vs Port Adelaide","CD_T1000","CD_T110",-0.333333333333333,-0.277777777777778,-0.277777777777778,-2,0
2015,22,"Adelaide Crows Vs West Coast Eagles","CD_T10","CD_T150",-0.333333333333333,0.222222222222222,0.111111111111111,1,1
2015,22,"St Kilda Vs Sydney Swans","CD_T130","CD_T160",-0.5,-0.333333333333333,-0.25,-2,0
2015,22,"Fremantle Vs Melbourne","CD_T60","CD_T90",0.722222222222222,0.277777777777778,0.277777777777778,2,1
2015,23,"Richmond Vs North Melbourne","CD_T120","CD_T100",0.166666666666667,0.388888888888889,-0.194444444444444,0,1
2015,23,"Geelong Cats Vs Adelaide Crows","CD_T70","CD_T10",-0.222222222222222,-0.388888888888889,-0.388888888888889,-2,1
2015,23,"Brisbane Lions Vs Western Bulldogs","CD_T20","CD_T140",-0.666666666666667,-0.611111111111111,-0.722222222222222,-3,1
2015,23,"Port Adelaide Vs Fremantle","CD_T110","CD_T60",-0.444444444444444,-0.166666666666667,0.222222222222222,1,1
2015,23,"Hawthorn Vs Carlton","CD_T80","CD_T30",0.777777777777778,0.5,0.472222222222222,2,1
2015,23,"Sydney Swans Vs Gold Coast Suns","CD_T160","CD_T1000",0.666666666666667,0.611111111111111,0.555555555555556,2,1
2015,23,"West Coast Eagles Vs St Kilda","CD_T150","CD_T130",0.611111111111111,0.333333333333333,0.666666666666667,2,1
2015,23,"Melbourne Vs GWS Giants","CD_T90","CD_T1010",-0.222222222222222,-0.277777777777778,-0.222222222222222,-1,1
2015,23,"Collingwood Vs Essendon","CD_T40","CD_T50",0.166666666666667,0.333333333333333,0.333333333333333,2,0
2016,1,"Richmond Vs Carlton","CD_T120","CD_T30",0.722222222222222,0.722222222222222,0.611111111111111,3,1
2016,1,"Melbourne Vs GWS Giants","CD_T90","CD_T1010",-0.111111111111111,-0.388888888888889,-0.166666666666667,-1,1
2016,1,"Gold Coast Suns Vs Essendon","CD_T1000","CD_T50",-0.0555555555555556,-0.166666666666667,0.111111111111111,1,1
2016,1,"North Melbourne Vs Adelaide Crows","CD_T100","CD_T10",-0.0555555555555556,-0.333333333333333,-0.388888888888889,-1,1
2016,1,"Sydney Swans Vs Collingwood","CD_T160","CD_T40",0.444444444444444,0.5,0.444444444444444,2,1
2016,1,"Western Bulldogs Vs Fremantle","CD_T140","CD_T60",-0.277777777777778,-0.277777777777778,0.611111111111111,1,1
2016,1,"Port Adelaide Vs St Kilda","CD_T110","CD_T130",0.277777777777778,0.722222222222222,0.611111111111111,4,1
2016,1,"West Coast Eagles Vs Brisbane Lions","CD_T150","CD_T20",0.833333333333333,0.611111111111111,0.222222222222222,1,1
2016,1,"Geelong Cats Vs Hawthorn","CD_T70","CD_T80",-0.388888888888889,-0.333333333333333,-0.333333333333333,-2,1
2016,2,"Collingwood Vs Richmond","CD_T40","CD_T120",-0.555555555555556,-0.722222222222222,-0.416666666666667,-1,1
2016,2,"Adelaide Crows Vs Port Adelaide","CD_T10","CD_T110",-0.277777777777778,-0.0555555555555556,0.0555555555555556,-1,1
2016,2,"Essendon Vs Melbourne","CD_T50","CD_T90",-0.388888888888889,-0.25,0.111111111111111,-1,1
2016,2,"Brisbane Lions Vs North Melbourne","CD_T20","CD_T100",-0.388888888888889,-0.555555555555556,0.0555555555555556,-1,0
2016,2,"St Kilda Vs Western Bulldogs","CD_T130","CD_T140",-0.666666666666667,-0.555555555555556,-0.583333333333333,-1,0
2016,2,"Fremantle Vs Gold Coast Suns","CD_T60","CD_T1000",-0.833333333333333,0.222222222222222,-0.111111111111111,-1,0
2016,2,"GWS Giants Vs Geelong Cats","CD_T1010","CD_T70",-0.277777777777778,0.0833333333333333,-0.166666666666667,-1,1
2016,2,"Hawthorn Vs West Coast Eagles","CD_T80","CD_T150",-0.555555555555556,-0.0555555555555556,-0.333333333333333,-1,1
2016,2,"Carlton Vs Sydney Swans","CD_T30","CD_T160",-0.555555555555556,-0.722222222222222,-0.888888888888889,-1,0
2016,3,"Port Adelaide Vs Essendon","CD_T110","CD_T50",0.0555555555555556,0.222222222222222,0.611111111111111,0,1
2016,3,"St Kilda Vs Collingwood","CD_T130","CD_T40",-0.222222222222222,-0.0833333333333333,-0.277777777777778,-1,1
2016,3,"Richmond Vs Adelaide Crows","CD_T120","CD_T10",-0.277777777777778,0.166666666666667,-0.222222222222222,0,0
2016,3,"Sydney Swans Vs GWS Giants","CD_T160","CD_T1010",0.388888888888889,0.444444444444444,0.611111111111111,1,1
2016,3,"Gold Coast Suns Vs Carlton","CD_T1000","CD_T30",0.666666666666667,0.138888888888889,0.444444444444444,2,1
2016,3,"West Coast Eagles Vs Fremantle","CD_T150","CD_T60",0.5,0.333333333333333,0.611111111111111,1,1
2016,3,"North Melbourne Vs Melbourne","CD_T100","CD_T90",0.388888888888889,-0.444444444444444,0.333333333333333,1,1
2016,3,"Western Bulldogs Vs Hawthorn","CD_T140","CD_T80",0.333333333333333,-0.222222222222222,-0.111111111111111,1,0
2016,3,"Geelong Cats Vs Brisbane Lions","CD_T70","CD_T20",0.555555555555556,0.388888888888889,0.166666666666667,1,1
2016,4,"West Coast Eagles Vs Richmond","CD_T150","CD_T120",0.277777777777778,-0.0833333333333333,0.277777777777778,1,1
2016,4,"Essendon Vs Geelong Cats","CD_T50","CD_T70",-0.555555555555556,-0.0555555555555556,-0.444444444444444,-1,0
2016,4,"Hawthorn Vs St Kilda","CD_T80","CD_T130",0.222222222222222,0.777777777777778,0.722222222222222,1,1
2016,4,"Brisbane Lions Vs Gold Coast Suns","CD_T20","CD_T1000",-0.888888888888889,-0.583333333333333,-0.222222222222222,-3,1
2016,4,"Carlton Vs Western Bulldogs","CD_T30","CD_T140",-0.722222222222222,-0.777777777777778,-0.666666666666667,-2,0
2016,4,"Adelaide Crows Vs Sydney Swans","CD_T10","CD_T160",-0.277777777777778,-0.555555555555556,-0.0555555555555556,-1,1
2016,4,"GWS Giants Vs Port Adelaide","CD_T1010","CD_T110",-0.166666666666667,-0.0555555555555556,-0.444444444444444,-1,1
2016,4,"Collingwood Vs Melbourne","CD_T40","CD_T90",-0.222222222222222,-0.0555555555555556,-0.111111111111111,0,0
2016,4,"North Melbourne Vs Fremantle","CD_T100","CD_T60",0.722222222222222,-0.0555555555555556,0.444444444444444,3,1
2016,5,"Hawthorn Vs Adelaide Crows","CD_T80","CD_T10",-0.0555555555555556,0.388888888888889,-0.472222222222222,0,1
